solvent,SMILES,Property_0,Value_0,Property_1,Value_1,Property_2,Value_2,Property_3,Value_3,Property_4,Value_4,Property_5,Value_5,Property_6,Value_6,Property_7,Value_7,Property_8,Value_8,Property_9,Value_9,Property_10,Value_10,Property_11,Value_11
monohydric_alcohol,CC(C)CO,alpha,1.2724377304754932,n,-0.6130903247092813,delta,0.44951699440166415,SA,0.8266369437825509,ET30,0.9505996317629585,SdP,0.4948635276972158,pi_star,-0.6864039411392531,SP,-0.775354944626248,fn,-0.4853253529106478,beta,1.3785541310257194,SB,1.3716999555493956,N_mol_cm3,0.19382856457242664
halohydrocarbon,C1=CC=C2C(=C1)C=CC=C2Br,pi_star,,n,,SA,-0.5896346870860926,N_mol_cm3,-0.5524602499224164,SdP,0.45066948068187757,SB,-0.7357092565053195,beta,,fn,,SP,2.7979288640489575,ET30,,delta,,alpha,
ether,CCCCCCOCCCCCC,delta,,pi_star,,N_mol_cm3,-1.149081252719118,n,,beta,,SB,0.6647415936780056,alpha,,SdP,-0.9075608975895163,fn,,SP,-0.49601028205880493,ET30,,SA,-0.5896346870860926
aromatic,CC1=CC(=C(C(=C1)C)C)C,ET30,,SdP,-0.9222922465946288,fn,,alpha,,pi_star,,SA,-0.5896346870860926,beta,,SB,-0.7895727507431398,N_mol_cm3,-0.6570226937115291,delta,,n,,SP,0.7028438947931369
nitrile,CCC#N,SB,-0.18697490895752636,pi_star,0.46215265355114493,beta,-0.1671668630645805,SP,-0.6473219742828366,fn,-0.9176594437453187,alpha,-0.5624739952482177,SdP,1.0959025671058151,SA,-0.45301684488011407,n,-1.0908915773908299,N_mol_cm3,0.8847607911789164,delta,0.2218571396638163,ET30,0.2575516243692749
ketone,C1CCC(=O)CC1,delta,-0.10928446722759977,n,0.28096490064738555,pi_star,0.6474037172108867,alpha,-0.5624739952482177,SP,0.49333539786755465,SdP,0.6745859855595909,N_mol_cm3,-0.03374851896858321,SB,0.20690189265653383,beta,0.31372411287462404,SA,-0.5896346870860926,ET30,-0.2691648612499252,fn,0.3002210994554097
nitrile,C(C#N)Cl,alpha,-0.5624739952482177,n,-0.18387902992754973,fn,-0.10429886810882318,SP,0.45841731504662425,SB,-0.7963056875228673,N_mol_cm3,1.2394530024635535,beta,-0.33891364018572495,SA,1.4368633056359215,pi_star,1.573659035509595,ET30,,SdP,1.4965952600448813,delta,
alkane,[2H]C1CCC[C@H]2[C@@H]1CCCC2,delta,-0.6059968775647231,beta,-1.231996881215676,SB,-1.2272136414254289,alpha,-0.5624739952482177,SP,0.34202370564352297,n,0.7555268228022799,fn,0.7047410670196426,SA,-0.5896346870860926,N_mol_cm3,-0.6836758656577735,pi_star,-1.7608601103657548,SdP,-1.5203850162022057,ET30,-1.4612074339670607
ester,CC(=O)OCC(COC(=O)C)OC(=O)C,n,-0.05268614359803921,beta,,ET30,-0.185999100362683,SdP,0.5007560672992609,SA,-0.48489434139484244,fn,0.010738185417453664,N_mol_cm3,-0.927654901165703,pi_star,,alpha,,SB,-0.0152850210744745,delta,0.05628633621810825,SP,0.13251520871794067
misc_N_compound,C1=CC=C(C=C1)[N+](=O)[O-],n,1.8730958544981098,SdP,1.0517085200904768,N_mol_cm3,-0.019396810997528408,SA,-0.3346147149682661,alpha,-0.5624739952482177,SP,1.9482555154063192,delta,0.38742794310952433,pi_star,1.573659035509595,fn,1.6231472150075972,ET30,-0.07511141917969304,SB,-0.6077834576904967,beta,-0.4763110618826406
aromatic,CC1=CC=CC=C1C,N_mol_cm3,-0.3187324343938116,fn,0.9893632604860654,SP,0.7843194213753079,delta,-0.4818187749804427,pi_star,,n,1.0956565281010096,SB,-0.887200334049189,SA,-0.5896346870860926,alpha,,ET30,,SdP,-0.7366772491302085,beta,
monohydric_alcohol,C1=CC=C(C=C1)CO,SB,0.13620605646939493,delta,0.6357841482780859,beta,0.27937475745039514,pi_star,1.4625083973137498,SA,1.272921894988747,fn,1.5059498412273051,alpha,0.8311298470735881,SP,1.5990746871970154,n,1.7273259807986554,SdP,0.8012755870035605,N_mol_cm3,-0.04604998294377279,ET30,1.2000969144246842
ketone,CC(=O)C,SA,-0.5896346870860926,beta,-0.029769441367665003,alpha,-0.3766601496053103,SdP,1.1518816933252434,fn,-1.021624855969771,SB,0.18333661392748746,N_mol_cm3,0.7699471274104787,delta,-0.2127662193811672,SP,-0.8451911102681088,ET30,0.06349818229904368,n,-1.204268145823742,pi_star,0.46215265355114493
ether,COC1=CC=CC=C1,SA,-0.2071047289093528,ET30,-0.6434107852425138,SB,-0.4091618226885347,pi_star,0.5362530790150416,n,1.338606317600105,alpha,-0.5624739952482177,SdP,0.0794394857530368,delta,-0.10928446722759977,beta,-0.4076123510341828,fn,1.1897329640459187,SP,1.1218608886443002,N_mol_cm3,-0.1424114507494256
amine,CCCCN,delta,-0.5025151254111557,ET30,-0.5741059845031454,N_mol_cm3,0.056462216849475,SB,1.7622102887735918,pi_star,-1.019855855726788,SA,-0.5896346870860926,SP,-0.3912560335960151,SdP,-0.6482891550995322,n,-0.4899957646964064,fn,-0.3754190599876555,alpha,-0.5624739952482177,beta,0.9663618659349729
monohydric_alcohol,CCCCC(C)O,n,,alpha,,SA,0.04791524320847371,fn,,ET30,,SP,-0.4727315601781847,SdP,0.2503231342123443,beta,,SB,1.8362725933505946,delta,,pi_star,,N_mol_cm3,-0.39254121824495014
monohydric_alcohol,CC(C)CO,alpha,1.2724377304754932,n,-0.6130903247092813,delta,0.44951699440166415,SA,0.8266369437825509,ET30,0.9505996317629585,SdP,0.4948635276972158,pi_star,-0.6864039411392531,SP,-0.775354944626248,beta,1.3785541310257194,N_mol_cm3,0.19382856457242664,fn,-0.4853253529106478,SB,1.3716999555493956
ketone,CC(C)CC(=O)CC(C)C,SB,,N_mol_cm3,-0.8517958733186998,fn,-0.24715004490553877,delta,,SdP,,ET30,-0.5186621439116509,pi_star,,alpha,,SA,,beta,,SP,,n,-0.34584555626027896
monohydric_alcohol,CCCCCCO,pi_star,-0.6864039411392531,SB,1.5433898434324476,alpha,1.2956644611808568,SdP,0.10595591396223975,ET30,0.9783215520587053,SA,0.8448526560766814,n,-0.2486656404606414,N_mol_cm3,-0.37203877828630033,fn,-0.16127731480845817,delta,0.2218571396638163,beta,1.3785541310257194,SP,-0.29814114607353404
monohydric_alcohol,CCCC(C)O,beta,,N_mol_cm3,-0.1342104747659658,delta,,n,-0.4543631289032063,SdP,0.4388844014777874,pi_star,,SB,1.6679491738574068,SA,0.339366639914561,fn,-0.34355433624093984,alpha,,SP,-0.6589613352231467,ET30,0.6595194686576112
halohydrocarbon,C(Cl)(Cl)(Cl)Cl,SP,0.516614119748175,SdP,-1.5203850162022057,N_mol_cm3,0.10566807275023367,alpha,-0.5624739952482177,SB,-1.267611262103794,pi_star,-1.131006493922633,beta,-1.1632981703672185,fn,0.42957027466453407,n,0.4315937701368214,delta,-0.64738957842615,SA,-0.5896346870860926,ET30,-1.2948759121925768
monohydric_alcohol,C1CCCC(CC1)O,N_mol_cm3,-0.29412950644343205,SA,0.2437341503703761,ET30,,beta,,alpha,,SB,1.651116831908088,SP,0.5398928416287951,SdP,0.08827829515610446,pi_star,,delta,,n,,fn,
alkane,CCC(C)CC,delta,,SP,-1.2060112994177228,SdP,-1.5203850162022057,n,,N_mol_cm3,-0.44789780613330377,SA,-0.5896346870860926,beta,,SB,-1.2474124517646115,fn,,ET30,,alpha,,pi_star,
alkane,CCCCCCCCCCCCCCCC,pi_star,,alpha,,SdP,-1.5203850162022057,beta,,SB,-1.126219589729516,n,,ET30,,N_mol_cm3,-1.3213017483717742,SP,-0.2283049804316733,delta,,SA,-0.5896346870860926,fn,
amine,C1CCNC1,SB,,fn,0.1924751267864319,alpha,-0.19084630396240282,N_mol_cm3,0.46036028403487084,SA,,SdP,,SP,,pi_star,-0.7234541538712015,beta,0.897663155086515,n,0.15625067537118348,delta,,ET30,-0.36619158228504034
amine,CN1CCN(CC1)C,fn,,N_mol_cm3,-0.4930031740423327,SA,-0.5896346870860926,SB,1.3851658291088507,beta,,SdP,-0.8987220881864486,alpha,,ET30,,SP,0.07431840401639003,n,,pi_star,,delta,
nitrile,C(#N)C(Cl)(Cl)Cl,delta,,SA,,SdP,,SB,,ET30,-0.24144294095417748,alpha,,SP,,N_mol_cm3,0.025708556911500518,fn,0.16439096348424256,n,0.12385737010463763,beta,,pi_star,
ether,CCCCCCOCCCCCC,delta,,pi_star,,N_mol_cm3,-1.149081252719118,n,,beta,,SB,0.6647415936780056,alpha,,ET30,,fn,,SdP,-0.9075608975895163,SP,-0.49601028205880493,SA,-0.5896346870860926
amide,CC(=O)N(C)C,beta,1.1037592876318885,SdP,1.3875832774070471,SP,0.45841731504662425,delta,0.38742794310952433,ET30,0.1605249033341588,SA,-0.46212470102717934,SB,0.772468582153646,fn,0.12226471853095777,alpha,-0.5624739952482177,pi_star,1.0920062699942668,N_mol_cm3,0.19382856457242664,n,0.07526741220481706
ester,COC(=O)C1=CC=CC=C1,delta,,SP,1.1684183324055408,pi_star,,N_mol_cm3,-0.37613926627803046,fn,,n,,beta,-0.20151621848880943,ET30,,SdP,0.4064754336665394,SB,-0.1432108198892974,alpha,-0.5624739952482177,SA,-0.5896346870860926
ketone,CC(C)C(=O)C,pi_star,,alpha,,fn,-1.3364915329923983,SdP,,SA,,beta,,SB,,ET30,-0.11669429962331464,N_mol_cm3,-0.09115535085280171,n,-1.5443978511224716,delta,,SP,
aromatic,c1ccc2c(c1)CCCC2,SP,1.3313693855698825,fn,1.5191818027831456,N_mol_cm3,-0.5135056140009823,ET30,,delta,-0.23346256981188024,SB,-0.8097715610823224,n,1.7435226334319265,beta,,SA,-0.5896346870860926,alpha,,SdP,-0.9841639124161023,pi_star,
amide,CN(C)P(=O)(N(C)C)N(C)C,fn,0.40040595123533634,SP,0.23726945718073184,SB,1.321202929701439,SA,-0.5896346870860926,ET30,-0.11669429962331464,alpha,-0.5624739952482177,pi_star,1.0549560572623182,N_mol_cm3,-0.8517958733186998,beta,2.0998905949345263,n,0.3975807996069484,SdP,1.720511764922595,delta,-0.5025151254111557
amine,C(CN)N,fn,0.380963068949205,alpha,-0.2605264960784931,pi_star,-0.427052452015615,ET30,0.03577626200329595,n,0.37490548592036527,N_mol_cm3,1.0528807988398425,SA,,beta,3.405166101055224,SdP,,SP,,SB,,delta,
misc_N_compound,C[N+](=O)[O-],beta,-1.300695592064134,pi_star,0.9808556317984216,alpha,-0.05148591973022227,SA,-0.23442829735054854,N_mol_cm3,1.8114710773098752,fn,-0.7262010612332755,delta,1.0497111568923556,SP,-0.15846881478981253,ET30,0.6317975483618634,SB,-0.6212493312499517,n,-0.8803350931582836,SdP,1.2903563739733028
monohydric_alcohol,CC(C)CO,alpha,1.2724377304754932,n,-0.6130903247092813,delta,0.44951699440166415,SA,0.8266369437825509,ET30,0.9505996317629585,SdP,0.4948635276972158,pi_star,-0.6864039411392531,SP,-0.775354944626248,SB,1.3716999555493956,N_mol_cm3,0.19382856457242664,beta,1.3785541310257194,fn,-0.4853253529106478
ether,COC1=CC=CC=C1OC,pi_star,,ET30,-0.46321830332015645,n,1.613949412365743,SP,1.4826810777939143,beta,,SdP,0.26505448321745706,delta,,fn,1.414406270463438,SB,-0.2711366187041203,alpha,,SA,-0.5896346870860926,N_mol_cm3,-0.4150939021994644
halohydrocarbon,CCCCCl,N_mol_cm3,-0.04810022693963766,alpha,-0.5624739952482177,delta,-0.7301749801490043,SP,-0.3563379507750847,SdP,0.03819170853872113,pi_star,-0.7234541538712015,fn,-0.3913514218610126,SB,-0.9511632334566004,ET30,-0.6711327055382615,SA,-0.5896346870860926,beta,-1.5067917246095073,n,-0.5078120825930081
halohydrocarbon,CCCCCl,N_mol_cm3,-0.04810022693963766,alpha,-0.5624739952482177,delta,-0.7301749801490043,SP,-0.3563379507750847,SdP,0.03819170853872113,pi_star,-0.7234541538712015,fn,-0.3913514218610126,n,-0.5078120825930081,ET30,-0.6711327055382615,SB,-0.9511632334566004,SA,-0.5896346870860926,beta,-1.5067917246095073
monohydric_alcohol,CCCCCCCCO,SP,-0.12355073196888214,SdP,-0.18277852653796986,alpha,1.2259842690647664,fn,-0.004924136424152827,SA,0.7719898069001595,SB,1.691514452586453,beta,1.2755060647530332,n,-0.07050246149463746,N_mol_cm3,-0.7123792815998828,pi_star,-0.6864039411392531,delta,0.035589985787394474,ET30,0.8812948310235902
amide,CC(=O)N(C)C,beta,1.1037592876318885,SdP,1.3875832774070471,SP,0.45841731504662425,delta,0.38742794310952433,ET30,0.1605249033341588,SA,-0.46212470102717934,SB,0.772468582153646,pi_star,1.0920062699942668,N_mol_cm3,0.19382856457242664,n,0.07526741220481706,alpha,-0.5624739952482177,fn,0.12226471853095777
ether,COC1=CC=CC=C1OC,pi_star,,ET30,-0.46321830332015645,n,1.613949412365743,SP,1.4826810777939143,beta,,SdP,0.26505448321745706,delta,,fn,1.414406270463438,SB,-0.2711366187041203,SA,-0.5896346870860926,alpha,,N_mol_cm3,-0.4150939021994644
ketone,CCC(=O)C,SA,-0.5896346870860926,pi_star,0.31395180262335187,ET30,-0.06125045903182015,alpha,-0.4231136110160371,SdP,1.0487622502894542,delta,-0.35764067239616143,beta,0.14197733575347943,SP,-0.6356826133425265,fn,-0.7291715015825456,n,-0.8835744236849379,SB,0.33482769147135694,N_mol_cm3,0.2696875924194301
nitrile,C1=CC=C(C=C1)C#N,SB,-0.46975825370608226,beta,-0.23586557391303836,fn,1.3485165027159929,ET30,-0.033528538736072415,delta,0.4081242935402374,SdP,0.9898368542690034,SP,1.4826810777939143,n,1.5329661491993802,N_mol_cm3,-0.011195835014068572,SA,-0.3756000676300596,pi_star,1.1661066954581634,alpha,-0.5624739952482177
ether,COC1=CC=CC=C1OC,pi_star,,ET30,-0.46321830332015645,n,1.613949412365743,SP,1.4826810777939143,beta,,SdP,0.26505448321745706,delta,,SB,-0.2711366187041203,alpha,,SA,-0.5896346870860926,fn,1.414406270463438,N_mol_cm3,-0.4150939021994644
ester,COC(=O)C=C,SB,,n,-0.5661200320727878,SA,,beta,,ET30,-0.40777446272866197,SP,,fn,-0.44319910795736306,N_mol_cm3,0.24303442047318566,pi_star,,delta,,alpha,,SdP,
halohydrocarbon,C1=CC=C(C=C1)Br,alpha,-0.5624739952482177,SP,1.7620257403613573,delta,-0.1506771680890266,pi_star,0.7585543554067318,SdP,-0.05608892509400042,n,2.018865728197568,SA,-0.5896346870860926,SB,-0.7693739404039572,ET30,-0.7127155859818821,N_mol_cm3,-0.0604016909148276,fn,1.7395344686926344,beta,-1.300695592064134
aromatic,CC1=CC(=CC(=C1)C)C,N_mol_cm3,-0.5340080539596319,SdP,-1.063713197043711,fn,0.9623592573108829,delta,-0.5646041767032963,pi_star,-0.649353728407305,SP,0.5980896463303458,SB,-0.7761068771836848,beta,-1.0602501040945318,SA,-0.5896346870860926,ET30,-1.2255711114532084,alpha,-0.5624739952482177,n,1.0632632228344672
monohydric_alcohol,C(C(F)(F)F)(C(F)(F)F)O,delta,-0.29555162110402083,beta,-1.5067917246095073,SdP,2.7634912744845757,ET30,2.8218292517259043,SP,-2.614373973195247,SB,-1.368605313799707,fn,-2.306745367076704,pi_star,0.23985137715945515,N_mol_cm3,-0.07065291089415231,SA,4.014386595255381,alpha,3.989965223003014,n,-2.5647869670186676
ketone,CCCCC(=O)CCCC,ET30,-0.5879669446510193,beta,,fn,-0.14723523315736423,N_mol_cm3,-0.837444165347645,SB,,delta,,SA,,SP,,alpha,,SdP,,n,-0.2324689878273667,pi_star,
ketone,CC(C)CC(=O)C,SB,,delta,,n,-0.6211886510259169,beta,,SA,,alpha,,ET30,-0.3246087018414197,pi_star,,N_mol_cm3,-0.3802397542697602,SP,,fn,-6.319162182864363,SdP,
polyhydric_alcohol,CCC(CO)O,delta,,ET30,1.5050380376779053,beta,,SP,0.00448223837452927,pi_star,,N_mol_cm3,0.2799388123987548,SA,1.5324957951801066,fn,0.11929427818168774,SdP,0.8867174112332141,alpha,,SB,0.8330650131711939,n,0.07202808167816284
aromatic,CC1=CC=CC=C1C,N_mol_cm3,-0.3187324343938116,fn,0.9893632604860654,SP,0.7843194213753079,delta,-0.4818187749804427,pi_star,,n,1.0956565281010096,SB,-0.887200334049189,alpha,,ET30,,SdP,-0.7366772491302085,SA,-0.5896346870860926,beta,
ester,CCOC(=O)OCC,SA,,SB,,pi_star,-0.5011528774795115,fn,-0.6527501725967793,SdP,,n,-0.7993518299919208,ET30,-0.6988546258340083,N_mol_cm3,-0.33513438636073123,SP,,beta,-0.13281750764035158,alpha,-0.5624739952482177,delta,
alkane,CCCCCC,ET30,-1.488929354262808,delta,-1.2061910400554143,pi_star,-2.31661330134498,alpha,-0.5624739952482177,SP,-1.2525687431789632,N_mol_cm3,-0.44789780613330377,SB,-1.2272136414254289,SdP,-1.5203850162022057,n,-0.9451217036913754,SA,-0.5896346870860926,beta,-1.5067917246095073,fn,-0.7847997481234208
amine,C1CCNC1,SB,,fn,0.1924751267864319,alpha,-0.19084630396240282,N_mol_cm3,0.46036028403487084,SA,,SdP,,SP,,ET30,-0.36619158228504034,beta,0.897663155086515,delta,,n,0.15625067537118348,pi_star,-0.7234541538712015
amide,C(=O)N,alpha,1.0866238848325858,SdP,1.4435624036264754,n,0.2242766164309294,ET30,1.9485887624098623,fn,0.25134385370833007,SP,1.0520247230024395,beta,0.14197733575347943,delta,3.8437184650386755,SB,-0.02201795785420203,SA,1.9104718252833137,pi_star,1.4254581845818015,N_mol_cm3,3.1256774786593113
monohydric_alcohol,CCCCCCCCCCCO,SB,1.6443838951283605,n,0.10766071747136291,SP,0.05103968213576978,pi_star,,SdP,-0.512760744252495,N_mol_cm3,-1.0301671009589508,SA,0.5807248278117897,ET30,0.8119900302842218,alpha,,fn,0.15034888183314712,delta,,beta,
alkane,CCCCCCCCCCCCCCC,alpha,,ET30,,SA,-0.5896346870860926,SP,-0.2748624241929138,fn,,beta,,n,,pi_star,,delta,,N_mol_cm3,-1.2761963804627452,SB,-1.1868160207470637,SdP,-1.5203850162022057
amine,CNC1=CC=CC=C1,alpha,-0.16761957325703938,SA,,fn,1.9058791282517582,SdP,,delta,,N_mol_cm3,-0.12395925478664106,beta,0.1076279803292505,SP,,pi_star,0.8697049936025765,ET30,0.10508106274266431,SB,,n,2.229422212430114
polyhydric_alcohol,C(CCO)CO,delta,,n,0.20484063327100047,ET30,1.6297866790087683,fn,0.23460137173971668,SA,1.3412308160917366,pi_star,,N_mol_cm3,0.3024914963532694,alpha,,SB,0.5974122258807303,SdP,1.0251920918812738,beta,,SP,0.45841731504662425
ester,CCCOC(=O)C,SP,-0.6240432524022164,SB,0.4290888063875423,SdP,0.12657980256939758,n,-0.8317451352584667,delta,-0.5646041767032963,N_mol_cm3,-0.23262218656748346,alpha,-0.5624739952482177,pi_star,,beta,-0.13281750764035158,ET30,-0.5879669446510193,SA,-0.5896346870860926,fn,-0.6821845360577276
ether,CCCOCCC,N_mol_cm3,-0.5135056140009823,beta,0.07327862490502177,fn,-0.6983869379628376,SP,-0.9150272759099696,n,-0.8495614531550649,SA,-0.5896346870860926,delta,-1.06131658704042,SdP,-0.6777518531097577,alpha,-0.5624739952482177,ET30,-1.0731005498265977,pi_star,-1.1680567066545815,SB,0.8263320763914663
alkane,CCC(C)CC,delta,,SP,-1.2060112994177228,SdP,-1.5203850162022057,n,,N_mol_cm3,-0.44789780613330377,SA,-0.5896346870860926,beta,,SB,-1.2474124517646115,ET30,,pi_star,,fn,,alpha,
alkane,CCCCCCC,pi_star,-2.4648141522727727,n,-0.7507618720921002,SP,-1.0314208853130709,fn,-0.6090036874529834,delta,-1.144101988763274,beta,-1.5067917246095073,SA,-0.5896346870860926,N_mol_cm3,-0.6262690337735548,SdP,-1.5203850162022057,ET30,-1.475068394114934,alpha,-0.5624739952482177,SB,-1.1363189948991073
monohydric_alcohol,CCCCCCCO,beta,,N_mol_cm3,-0.570912445885201,fn,-0.07594466477488174,SdP,-0.05019638549195533,SB,1.6544833002979518,SP,-0.20502625855105303,ET30,0.9367386716150846,delta,,alpha,,pi_star,,SA,0.7856515911207573,n,-0.15148572466100388
ester,COC=O,beta,-0.23586557391303836,fn,-1.2460281223555374,SA,,SP,,pi_star,0.12870073896361006,N_mol_cm3,1.2927593463560423,ET30,0.02191530185542208,SB,,n,-1.4472179353228343,SdP,,delta,,alpha,-0.5624739952482177
aromatic,CC1=CC(=CC=C1)C,ET30,-1.1701272708617139,N_mol_cm3,-0.3576870703152459,fn,0.9380556544532184,beta,-1.0945994595187607,alpha,-0.5624739952482177,SP,0.5515322025691053,SA,-0.5896346870860926,delta,-0.5646041767032963,pi_star,-0.427052452015615,SdP,-0.9163997069925839,SB,-0.8703679920998701,n,1.0341092480945755
polyhydric_alcohol,CC(CCO)O,delta,,pi_star,,n,0.10766071747136291,SP,0.1790726524791812,beta,,ET30,1.5327599579736522,SB,0.6378098465590955,alpha,,SA,1.3640004564593995,N_mol_cm3,0.2799388123987548,SdP,1.0517085200904768,fn,0.15034888183314712
amine,C(CN)N,fn,0.380963068949205,alpha,-0.2605264960784931,pi_star,-0.427052452015615,ET30,0.03577626200329595,n,0.37490548592036527,N_mol_cm3,1.0528807988398425,SA,,beta,3.405166101055224,SP,,SdP,,delta,,SB,
carboxylic_acid,CCCCC(=O)O,alpha,2.20150695869003,ET30,1.879283961670494,N_mol_cm3,-0.13216023077010092,SdP,-0.707214551119983,fn,-0.2976475308431295,SA,1.6964372058272805,SP,-0.4261741164169442,n,-0.4025338404767315,SB,0.17660367714775993,delta,0.8220513021545071,beta,0.038929269480792845,pi_star,-0.16770096289197642
halohydrocarbon,C(Cl)Cl,SdP,0.7452964607841321,n,-0.15148572466100388,N_mol_cm3,1.1922973905586594,fn,-0.07594466477488174,SB,-0.8165044978620499,alpha,-0.2605264960784931,beta,-1.1632981703672185,ET30,-0.1444162199190614,SP,0.435138593166004,pi_star,0.8697049936025765,SA,-0.4074775641447879,delta,-0.088588116796886
nitrile,CCCC#N,SA,-0.5896346870860926,SB,-0.1230120095501148,n,-0.815548482625192,beta,-0.13281750764035158,N_mol_cm3,0.3250441803077837,SdP,1.0251920918812738,alpha,-0.5624739952482177,SP,-0.4028953945363252,delta,-0.04719541593545917,pi_star,0.46215265355114493,fn,-0.6676023743431295,ET30,0.10508106274266431
alkane,CCCCCCC,pi_star,-2.4648141522727727,n,-0.7507618720921002,SP,-1.0314208853130709,fn,-0.6090036874529834,delta,-1.144101988763274,beta,-1.5067917246095073,SA,-0.5896346870860926,SB,-1.1363189948991073,alpha,-0.5624739952482177,N_mol_cm3,-0.6262690337735548,SdP,-1.5203850162022057,ET30,-1.475068394114934
ketone,CCC(=O)CC,SdP,0.7924367776004929,SB,0.45938702189631625,delta,-0.4818187749804427,beta,0.038929269480792845,N_mol_cm3,-0.09115535085280171,pi_star,0.4992028662830933,alpha,-0.5624739952482177,fn,-0.5360928788799906,SA,-0.5896346870860926,SP,-0.36797731171539483,n,-0.6697786089257375,ET30,-0.33846966198929357
halohydrocarbon,C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,fn,,SdP,-1.5203850162022057,SB,-1.2238471730355651,delta,,n,,N_mol_cm3,-0.9994134410209765,SP,-4.476671723644865,beta,,alpha,,ET30,,SA,-0.5896346870860926,pi_star,
alkane,CCCCCCCCCCCC,SP,-0.4727315601781847,alpha,-0.5624739952482177,delta,-0.9578348348868522,SdP,-1.5203850162022057,pi_star,-1.9831613867574445,SB,-1.126219589729516,ET30,-1.475068394114934,N_mol_cm3,-1.1162773487852786,SA,-0.5896346870860926,fn,-0.10429886810882318,beta,-1.5067917246095073,n,-0.18387902992754973
alkane,CCCCCCCCCCCCC,delta,,SA,-0.5896346870860926,SB,-1.2474124517646115,n,,pi_star,,beta,,alpha,,N_mol_cm3,-1.1736841806694973,SP,-0.3912560335960151,SdP,-1.5203850162022057,fn,,ET30,
ketone,CCC(=O)CC,SdP,0.7924367776004929,SB,0.45938702189631625,delta,-0.4818187749804427,beta,0.038929269480792845,N_mol_cm3,-0.09115535085280171,pi_star,0.4992028662830933,alpha,-0.5624739952482177,n,-0.6697786089257375,SP,-0.36797731171539483,ET30,-0.33846966198929357,fn,-0.5360928788799906,SA,-0.5896346870860926
monohydric_alcohol,CCCCC(C)O,n,,alpha,,SA,0.04791524320847371,fn,,ET30,,SP,-0.4727315601781847,SdP,0.2503231342123443,beta,,delta,,pi_star,,SB,1.8362725933505946,N_mol_cm3,-0.39254121824495014
amine,CCNCC,ET30,-0.8790471077563666,SP,,SB,,fn,,pi_star,,SdP,,beta,,delta,,alpha,,SA,,n,,N_mol_cm3,-0.027597786980988245
ketone,C1CCC(=O)C1,ET30,-0.3246087018414197,fn,0.10255179621307436,SdP,,pi_star,0.6474037172108867,SB,,n,0.052592098518237484,delta,,SA,,SP,,N_mol_cm3,0.2963407643656744,alpha,-0.5624739952482177,beta,0.27937475745039514
misc_N_compound,C1=CC=NC=C1,pi_star,1.0549560572623182,n,1.2414264018004675,beta,0.6915670225411418,SA,-0.43935506065951624,SP,1.377926829331123,alpha,-0.5624739952482177,SB,0.5401822632530462,delta,0.18046443880238947,fn,1.1098011146473796,SdP,0.7217263023759517,ET30,-0.17213814021480914,N_mol_cm3,0.5218676039108194
